step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,w_norm,disp
3775,0.10464711487293243,0.959625244140625,0.10254357010126114,0.0781938340842122,0.017484806713308244,0.07509583430069816,0.4628671109676361,0.9592544436454773,3.5004663156763924,0.1334657222032547
3800,0.10423301160335541,0.9597625732421875,0.10253875702619553,0.07809056047865126,0.017640354779215914,0.07521703757091938,0.4649357795715332,0.9600579142570496,3.500574473510353,0.1340743452310562
3825,0.10381679236888885,0.959869384765625,0.10252133756875992,0.07799230373312252,0.017796846854488686,0.07533759730392194,0.4670080542564392,0.9608569145202637,3.5006834452782805,0.13468313217163086
3850,0.10340237617492676,0.9600372314453125,0.1025027334690094,0.07789258738571568,0.01795428029314417,0.0754574901419187,0.4690838158130646,0.9616513252258301,3.5007930946958457,0.13529200851917267
3875,0.10298757255077362,0.9602813720703125,0.10248258709907532,0.07778276008513642,0.01811264136080801,0.07557671607029365,0.4711628258228302,0.9624410271644592,3.500903421699377,0.1359010487794876
3900,0.10257434844970703,0.96038818359375,0.10245388746261597,0.07767387717066512,0.01827191653033783,0.07569530041699274,0.47324490547180176,0.963226318359375,3.501014290025101,0.13651017844676971
3925,0.10216227173805237,0.9606475830078125,0.10241922736167908,0.07756631413009987,0.018432094320214986,0.07581326647019863,0.47532981634140015,0.9640073180198669,3.501125835816973,0.1371193379163742
3950,0.10174980759620667,0.9608001708984375,0.10238489508628845,0.07745031345510413,0.018593159553345666,0.07593058399212207,0.4774174094200134,0.9647838473320007,3.5012381952012537,0.1377285271883011
3975,0.10133671760559082,0.9609222412109375,0.102354496717453,0.07733468390144553,0.018755114751292788,0.0760472939465071,0.4795076251029968,0.9655561447143555,3.501351095726396,0.13833780586719513
4000,0.10092630237340927,0.9610748291015625,0.10233213007450104,0.0772119699196156,0.018917950826742993,0.0761633806942838,0.4816003441810608,0.9663242101669312,3.5014646735222557,0.13894718885421753
4025,0.10051629692316055,0.9611968994140625,0.10229853540658951,0.07709030508825063,0.01908166498763908,0.07627884908259136,0.48369550704956055,0.967087984085083,3.5015789285229286,0.13955669105052948
4050,0.10010631382465363,0.9613494873046875,0.10225933790206909,0.07696531407069623,0.01924623985766431,0.07639370395875028,0.4857928454875946,0.9678475856781006,3.5016938606621264,0.14016620814800262
