arm,param,train_cond,width,mult,head_mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,probe_acc,wall_s,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp,acc_iid,acc_reversed,acc_ctx_random,acc_spec_only,acc_ctx_only,status,lr,tau,reached_star,probe_acc_gain,h_u_gain,align_u_gain
headlr,sp,iid,32,1.0,0.000244140625,0,0.6,1263,0.5999796390533447,0.6940155029296875,0.2460962682962417,0.8037856263866433,0.6640625,10.045579433441162,0.0058435912864965,0.0413534250879405,0.2655307670528969,0.7063674469233664,0.0697627142840912,0.4992460563042756,3.473561028842356,0.1044341649837104,0.68841552734375,0.3294677734375,0.51165771484375,0.52862548828125,0.675537109375,max_steps,0.001,1.70233154296875,False,0.01690673828125,0.0150165938257701,0.0014363732803652999
headlr,sp,iid,32,1.0,0.000244140625,0,0.5,3957,0.499994158744812,0.7822723388671875,0.150126427412033,1.103785289684233,0.71087646484375,28.37721872329712,0.0101383601461932,0.075863381435895,0.3561693633180562,0.9742912469544596,0.1161397678277881,0.8801865543071106,3.537306585470336,0.2509522633201068,0.779541015625,0.24554443359375,0.513671875,0.5540771484375,0.7674560546875,max_steps,0.001,1.70233154296875,False,0.063720703125,0.06139364736946701,0.005731142140062001
headlr,sp,iid,32,1.0,0.000244140625,0,0.4,13358,0.3999944925308227,0.8319549560546875,0.0695946514606475,1.717327217316735,0.821533203125,91.98252654075624,0.0305090264348372,0.1897658802938121,0.6638295574802758,1.6555849730920822,0.32350732088429,2.0359853925733264,3.8005146517645167,0.506034672993331,0.8271484375,0.20416259765625,0.5189208984375,0.61102294921875,0.8114013671875,max_steps,0.001,1.70233154296875,False,0.17437744140625,0.2687612004259689,0.026101808428706
headlr,sp,iid,32,1.0,0.000244140625,0,final,40000,0.3197936415672302,0.869384765625,0.0346894413232803,1.5766563302318644,0.91278076171875,377.6543684005737,0.0985389599012326,0.3333164014946256,1.3767799502022566,2.5321468468125845,0.6934168947259131,3.413357820566382,4.385918384813334,0.8353077717774973,0.8634033203125,0.1842041015625,0.5289306640625,0.69696044921875,0.83929443359375,max_steps,0.001,1.70233154296875,False,0.265625,0.638670774267592,0.0941317418951014
headlr,sp,iid,32,1.0,0.00390625,0,init,0,0.7050371766090393,0.5327606201171875,0.3340173959732055,0.8308243129051076,0.64715576171875,0.020876407623291,0.0044072180061312,0.0380780320951155,0.2303251754398413,0.67701203892871,0.0547461204583211,0.4642450934845632,3.469438102796015,0.0,0.53411865234375,0.48675537109375,0.5078125,0.5174560546875,0.52667236328125,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
headlr,sp,iid,32,1.0,0.00390625,0,0.6,1221,0.5999435782432556,0.6962890625,0.2489502131938934,0.7779139791997315,0.663818359375,8.702419519424438,0.0057867653672276,0.0412808869490278,0.2642347761197051,0.7057429491496456,0.069159262000807,0.4984553302557296,3.4735378693751,0.1013911928683982,0.68939208984375,0.3270263671875,0.5130615234375,0.5286865234375,0.67596435546875,max_steps,0.001,1.70233154296875,True,0.01666259765625,0.014413141542485908,0.0013795473610964002
headlr,sp,iid,32,1.0,0.00390625,0,0.5,3526,0.4999978244304657,0.790313720703125,0.1642177104949951,0.924510824686573,0.70306396484375,25.2061231136322,0.0093407950088696,0.0719559141458213,0.3411846081966958,0.946958087582524,0.1074508717543029,0.8375159306309159,3.530185364100863,0.2334056161196171,0.78765869140625,0.237060546875,0.51373291015625,0.5535888671875,0.7764892578125,max_steps,0.001,1.70233154296875,True,0.055908203125,0.0527047512959818,0.0049335770027384
headlr,sp,iid,32,1.0,0.00390625,0,0.4,8566,0.3999876976013183,0.845367431640625,0.1016227304935455,0.874869123416041,0.77490234375,61.26010537147522,0.0188833921689431,0.1511475148733723,0.5084435149777199,1.4384779583411869,0.2124540139806134,1.66842567859808,3.700008366630824,0.4136128799663539,0.84149169921875,0.18109130859375,0.5147705078125,0.58990478515625,0.82977294921875,max_steps,0.001,1.70233154296875,True,0.12774658203125,0.1577078935222923,0.0144761741628119
headlr,sp,iid,32,1.0,0.00390625,0,0.3,22708,0.2999975085258484,0.8825531005859375,0.0504811741411685,0.6090433632979595,0.86981201171875,169.60168552398682,0.0477712556563761,0.2941470376953547,0.9007122911858013,2.2350384577891127,0.4750458287611119,3.0620565860136333,4.121001388161103,0.6821064672243832,0.87969970703125,0.1519775390625,0.5186767578125,0.64129638671875,0.86553955078125,max_steps,0.001,1.70233154296875,True,0.22265625,0.4202997083027908,0.0433640376502449
headlr,sp,iid,32,1.0,0.00390625,0,final,40000,0.2516026496887207,0.9003448486328125,0.0320870019495487,0.5066077175061662,0.90765380859375,292.7977511882782,0.0840213549236509,0.3661751851457751,1.29666664958524,2.706935797926907,0.6619027798732044,3.7966775766582863,4.473356400122718,0.8559163584682313,0.89788818359375,0.13848876953125,0.524169921875,0.6865234375,0.87982177734375,max_steps,0.001,1.70233154296875,True,0.260498046875,0.6071566594148834,0.0796141369175197
headlr,sp,iid,32,1.0,0.00390625,1,init,0,0.71955406665802,0.487030029296875,0.2885521352291107,0.6965929606723084,0.657958984375,0.0305750370025634,0.0043950158599156,0.0348796653165945,0.2295452446903434,0.6466573697873307,0.0604061607187317,0.4137186334799259,3.4624864055836078,0.0,0.48712158203125,0.5238037109375,0.50885009765625,0.51910400390625,0.48016357421875,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
headlr,sp,iid,32,1.0,0.00390625,1,0.6,1912,0.5999760627746582,0.7126312255859375,0.2103003412485122,0.6081340090305444,0.674560546875,19.15461659431457,0.0057955140752808,0.0414626100901261,0.264336307348976,0.7070321382872058,0.0761611249239856,0.4870478931127188,3.4722487989588435,0.1357904087112156,0.71295166015625,0.30633544921875,0.50860595703125,0.53216552734375,0.70440673828125,max_steps,0.001,1.70233154296875,True,0.0166015625,0.015754964205253894,0.0014004982153651997
headlr,sp,iid,32,1.0,0.00390625,1,0.5,5122,0.4999996721744537,0.804046630859375,0.1394011080265045,0.7113040737644438,0.706787109375,51.25002193450928,0.008767395557114,0.0888978968140303,0.3333805877059252,1.0615751666168003,0.1102322179004019,1.0211610621571017,3.5604509516910863,0.2931240687970211,0.799560546875,0.2186279296875,0.50750732421875,0.5491943359375,0.79156494140625,max_steps,0.001,1.70233154296875,True,0.048828125,0.0498260571816702,0.0043723796971984
headlr,sp,iid,32,1.0,0.00390625,1,0.4,13017,0.3999959230422973,0.841522216796875,0.0751948282122612,0.7593586075299491,0.77435302734375,130.26044845581055,0.017303786334725,0.205882994311157,0.5026189209223204,1.733718164758855,0.20742721438008,2.188804027660842,3.8209227864411863,0.5181175148458433,0.8389892578125,0.18115234375,0.50634765625,0.57574462890625,0.8287353515625,max_steps,0.001,1.70233154296875,True,0.11639404296875,0.1470210536613483,0.0129087704748094
headlr,sp,iid,32,1.0,0.00390625,1,0.3,34174,0.2999980747699737,0.8788299560546875,0.0367995537817478,0.6649141948298748,0.861328125,339.69121980667114,0.0421663487075467,0.3644221566613737,0.8901498358375594,2.616872148973441,0.4425318801368305,3.6621014037739017,4.334910328144468,0.8008183451845411,0.87811279296875,0.14581298828125,0.51031494140625,0.6148681640625,0.8675537109375,max_steps,0.001,1.70233154296875,True,0.203369140625,0.3821257194180988,0.0377713328476311
headlr,sp,iid,32,1.0,0.00390625,1,final,40000,0.2834555804729461,0.8860931396484375,0.0326542966067791,0.6291719312035479,0.8739013671875,395.3700215816498,0.0492349257272408,0.3874697824644025,0.9853952753033132,2.764348233247401,0.4936477414553293,3.8845099687334,4.440929022358483,0.8499900458637598,0.884765625,0.14044189453125,0.51068115234375,0.62554931640625,0.8756103515625,max_steps,0.001,1.70233154296875,True,0.2159423828125,0.4332415807365976,0.0448399098673252
headlr,sp,iid,32,1.0,0.00390625,2,init,0,0.7103756070137024,0.504638671875,0.2952659726142883,0.7205526230125858,0.61492919921875,0.0322227478027343,0.0026724015511806,0.0322720875736059,0.1761751086726325,0.6122195871615516,0.0292364920488391,0.377094833689866,3.4079537361778094,0.0,0.5037841796875,0.4879150390625,0.4981689453125,0.4906005859375,0.5076904296875,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
headlr,sp,iid,32,1.0,0.00390625,2,0.6,1643,0.5999914407730103,0.71533203125,0.2211785912513733,0.6152565844571354,0.617431640625,16.799533367156982,0.002508945486481,0.0403144336133897,0.1711940117022841,0.6862355898777813,0.0293036976531729,0.4707455765348143,3.417770969399667,0.1229930944777811,0.71319580078125,0.28424072265625,0.49786376953125,0.49578857421875,0.711181640625,max_steps,0.001,1.70233154296875,True,0.00250244140625,6.720560433380249e-05,-0.00016345606469960004
headlr,sp,iid,32,1.0,0.00390625,2,0.5,4533,0.4999894499778747,0.8060760498046875,0.1481348574161529,0.6901761689263343,0.63861083984375,46.233718395233154,0.0031895262088901,0.0875264558633315,0.1976223409737107,1.035243765065598,0.0396779132612884,0.97529821505576,3.4992337294610096,0.2753250060093313,0.80560302734375,0.19708251953125,0.49945068359375,0.50946044921875,0.8035888671875,max_steps,0.001,1.70233154296875,True,0.023681640625,0.010441421212449304,0.0005171246577095
headlr,sp,iid,32,1.0,0.00390625,2,0.4,11735,0.399996817111969,0.8432769775390625,0.080440454185009,0.7314036243259603,0.69830322265625,119.64523983001708,0.0073943529015749,0.2066063497218123,0.3221904354384154,1.703077413371964,0.0941450961256287,2.125630706092245,3.746817645787069,0.4974954209763665,0.84490966796875,0.16119384765625,0.49786376953125,0.53106689453125,0.83856201171875,max_steps,0.001,1.70233154296875,True,0.0833740234375,0.0649086040767896,0.0047219513503943
headlr,sp,iid,32,1.0,0.00390625,2,0.3,32068,0.2999993562698364,0.8790130615234375,0.0379314944148063,0.6617016270267401,0.82025146484375,321.89405059814453,0.024865330750016,0.3791338117106924,0.6719293749716294,2.623751899929199,0.3009340144407163,3.7438448871209378,4.26114691017345,0.7909153691158453,0.87969970703125,0.1300048828125,0.4996337890625,0.5697021484375,0.8751220703125,max_steps,0.001,1.70233154296875,True,0.205322265625,0.2716975223918772,0.0221929291988354
headlr,sp,iid,32,1.0,0.00390625,2,final,40000,0.277604341506958,0.887847900390625,0.0321371145546436,0.6196929697638845,0.84576416015625,400.2262270450592,0.0326434295586725,0.413460123216933,0.7960927228412937,2.833234874210531,0.3780142781950203,4.084326962098571,4.406215805661789,0.8605457271224354,0.8880615234375,0.12371826171875,0.50128173828125,0.58587646484375,0.8812255859375,max_steps,0.001,1.70233154296875,True,0.2308349609375,0.3487777861461812,0.0299710280074919
headlr,sp,iid,32,1.0,0.00390625,3,init,0,0.7161020040512085,0.487640380859375,0.2990958392620086,0.6270059565647466,0.6588134765625,0.0142028331756591,0.0050038553708904,0.0277369547482443,0.2427007094695735,0.571410294820385,0.0607063689166567,0.324714599145373,3.430983832665489,0.0,0.4913330078125,0.49310302734375,0.49224853515625,0.4857177734375,0.49884033203125,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
headlr,sp,iid,32,1.0,0.00390625,3,0.6,1793,0.5999820232391357,0.7115631103515625,0.2105540186166763,0.5580215920519884,0.651123046875,14.280202388763428,0.0045087701412064,0.0372711300710744,0.231147184936884,0.6645778179234593,0.0560684202338287,0.444153956668008,3.442385953772836,0.1309472603443599,0.7135009765625,0.28643798828125,0.50177001953125,0.50323486328125,0.71319580078125,max_steps,0.001,1.70233154296875,True,-0.0076904296875,-0.004637948682827998,-0.0004950852296839994
headlr,sp,iid,32,1.0,0.00390625,3,0.5,5191,0.4999884366989136,0.7930755615234375,0.1324109584093094,0.6500304375438322,0.67156982421875,43.495952129364014,0.0056483226651265,0.0895488970689817,0.2656120779057568,1.0575920825365004,0.0708525705896045,0.9728565214198468,3.534175161381034,0.2937756690954383,0.795654296875,0.2144775390625,0.5087890625,0.52264404296875,0.79290771484375,max_steps,0.001,1.70233154296875,True,0.01275634765625,0.010146201672947795,0.0006444672942361
headlr,sp,iid,32,1.0,0.00390625,3,0.4,14450,0.3999941349029541,0.833953857421875,0.0694412961602211,0.6814609370140643,0.76312255859375,122.75449013710022,0.0148999676286897,0.215906578357674,0.4654851894415085,1.7719282915631502,0.1863788502704434,2.090753614553201,3.813407399645076,0.5354110376793165,0.8370361328125,0.184326171875,0.517822265625,0.56549072265625,0.830078125,max_steps,0.001,1.70233154296875,True,0.10430908203125,0.1256724813537867,0.0098961122577993
headlr,sp,iid,32,1.0,0.00390625,3,0.3,39322,0.29999840259552,0.876708984375,0.0351667255163192,0.6069525361114343,0.8841552734375,330.4470236301422,0.0517774388469364,0.370193887125102,0.990617981442564,2.648808407845644,0.5235803274384533,3.486134252951504,4.353473695523445,0.8401213852672984,0.87762451171875,0.15472412109375,0.52197265625,0.6337890625,0.86627197265625,max_steps,0.001,1.70233154296875,True,0.225341796875,0.4628739585217966,0.046773583476046
headlr,sp,iid,32,1.0,0.00390625,3,final,40000,0.2981982231140136,0.8776092529296875,0.0347629860043525,0.60407628217039,0.8851318359375,336.166698217392,0.0528871114917941,0.3724618987543346,1.0038694446128096,2.664055314620446,0.5305901644268862,3.509753218643445,4.365181556024953,0.8458656813193433,0.8782958984375,0.15447998046875,0.5223388671875,0.634765625,0.8670654296875,max_steps,0.001,1.70233154296875,True,0.226318359375,0.4698837955102295,0.0478832561209037
headlr,sp,iid,32,1.0,0.00390625,4,init,0,0.7303137183189392,0.4571075439453125,0.2984044849872589,0.6325756968781691,0.603515625,0.0289456844329834,0.0019649360265562,0.0242259288887464,0.1550119995997905,0.5442912214485055,0.0267289186210487,0.2903903128770632,3.4969635927742284,0.0,0.45660400390625,0.52777099609375,0.4931640625,0.48431396484375,0.46112060546875,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
headlr,sp,iid,32,1.0,0.00390625,4,0.6,2059,0.5999706983566284,0.7188873291015625,0.2069181650876999,0.5759497765521064,0.596435546875,17.462312936782837,0.0016313826856832,0.0331314357979212,0.1416317772827388,0.6382677616624202,0.0221578554960128,0.3659670362112577,3.506572161367508,0.1457966320939155,0.71929931640625,0.28045654296875,0.49688720703125,0.4901123046875,0.71868896484375,max_steps,0.001,1.70233154296875,True,-0.007080078125,-0.0045710631250358985,-0.00033355334087300007
headlr,sp,iid,32,1.0,0.00390625,4,0.5,5498,0.4999883472919464,0.798553466796875,0.1314846873283386,0.7707590662133007,0.620849609375,46.70442533493042,0.0024457455969239,0.0861546336664938,0.1780007670763079,1.0564660704076378,0.0332552317196386,0.8963012793689632,3.599284976804708,0.3056801231935602,0.7960205078125,0.20953369140625,0.49993896484375,0.50592041015625,0.7923583984375,max_steps,0.001,1.70233154296875,True,0.017333984375,0.0065263130985899025,0.00048080957036770013
headlr,sp,iid,32,1.0,0.00390625,4,0.4,14072,0.3999932408332824,0.8369598388671875,0.0704653263092041,0.7651299620019288,0.701904296875,119.9141652584076,0.0070622067121061,0.2107903094771986,0.3248297716178213,1.774642732357878,0.1005529178887206,2.04987226984481,3.865321426304373,0.5309863699545854,0.83367919921875,0.16986083984375,0.49993896484375,0.52838134765625,0.8284912109375,max_steps,0.001,1.70233154296875,True,0.098388671875,0.0738239992676719,0.005097270685549901
headlr,sp,iid,32,1.0,0.00390625,4,0.3,37418,0.2999972701072693,0.87530517578125,0.034200519323349,0.6574768780869817,0.82440185546875,275.7887191772461,0.0234402802646629,0.3775815970411005,0.6690668019558711,2.6853041987424344,0.3155677536032011,3.613346168904066,4.370066858587599,0.8116768703080515,0.87518310546875,0.13311767578125,0.50189208984375,0.56060791015625,0.8692626953125,max_steps,0.001,1.70233154296875,True,0.22088623046875,0.2888388349821524,0.0214753442381067
headlr,sp,iid,32,1.0,0.00390625,4,final,40000,0.2928374111652374,0.878570556640625,0.0326334945857524,0.6446474215250101,0.8336181640625,291.0663068294525,0.0253547725193334,0.3882025453791375,0.7025338466297999,2.748948366684556,0.3370285561593683,3.72072534401272,4.412019195466405,0.8318120238785771,0.87750244140625,0.129150390625,0.50250244140625,0.563232421875,0.8721923828125,max_steps,0.001,1.70233154296875,True,0.2301025390625,0.3102996375383196,0.0233898364927772
headlr,sp,iid,32,1.0,0.0625,0,init,0,0.7050371766090393,0.5327606201171875,0.3340173959732055,0.8308243129051076,0.64715576171875,0.0220396518707275,0.0044072180061312,0.0380780320951155,0.2303251754398413,0.67701203892871,0.0547461204583211,0.4642450934845632,3.469438102796015,0.0,0.53411865234375,0.48675537109375,0.5078125,0.5174560546875,0.52667236328125,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
headlr,sp,iid,32,1.0,0.0625,0,0.6,882,0.5999693274497986,0.7053375244140625,0.266593724489212,0.6258712664146592,0.65924072265625,6.356054306030273,0.0053524675161101,0.0406888350574211,0.2540973792465932,0.7005849339846515,0.0645947087886593,0.4921169659218286,3.473147004371051,0.0752710549597216,0.700927734375,0.31866455078125,0.5152587890625,0.53082275390625,0.68853759765625,max_steps,0.001,1.70233154296875,True,0.0120849609375,0.009848588330338207,0.0009452495099788998
headlr,sp,iid,32,1.0,0.0625,0,0.5,2170,0.4999850988388061,0.8052978515625,0.2082978188991546,0.5722605585416469,0.677978515625,15.576855421066284,0.0070844817826641,0.0597337031461258,0.2952548900710123,0.857339384750453,0.0829960262913974,0.7031785791978922,3.5078664867404625,0.1619678435928956,0.80340576171875,0.21685791015625,0.5150146484375,0.5457763671875,0.79290771484375,max_steps,0.001,1.70233154296875,True,0.03082275390625,0.028249905833076308,0.0026772637765329005
headlr,sp,iid,32,1.0,0.0625,0,0.4,4136,0.3999998569488525,0.85284423828125,0.1531369686126709,0.5196179455282898,0.7105712890625,29.625057220458984,0.0100430119723864,0.0981807885674324,0.3589936443350063,1.1224526448311654,0.1156169786439719,1.1234760315179386,3.582240747641185,0.2604428025815128,0.852294921875,0.16571044921875,0.5106201171875,0.55499267578125,0.84375,max_steps,0.001,1.70233154296875,True,0.06341552734375,0.0608708581856508,0.0056357939662552
headlr,sp,iid,32,1.0,0.0625,0,0.3,7611,0.2999831140041351,0.887939453125,0.1000412702560424,0.4035582436202509,0.75360107421875,54.41600680351257,0.0153588911922914,0.1577643953078261,0.4596103328997648,1.4730393571323706,0.1769268934835874,1.7796988627069397,3.708598787803992,0.3756431452866037,0.88458251953125,0.12921142578125,0.512939453125,0.5675048828125,0.8759765625,max_steps,0.001,1.70233154296875,True,0.1064453125,0.1221807730252663,0.0109516731861602
headlr,sp,iid,32,1.0,0.0625,0,0.2,17109,0.1999965459108352,0.9214019775390624,0.0467997379601001,0.2251439919952666,0.82769775390625,122.4505226612091,0.0306371903122231,0.2451666229658548,0.68809830415845,1.946510240274624,0.3359343062539519,2.770586418424533,3.931207976665696,0.5325783498963316,0.92205810546875,0.096435546875,0.51483154296875,0.60479736328125,0.91326904296875,max_steps,0.001,1.70233154296875,True,0.1805419921875,0.28118818579563076,0.0262299723060919
headlr,sp,iid,32,1.0,0.0625,0,0.15,32837,0.1499983668327331,0.9413604736328124,0.0294714365154504,0.140271830201369,0.8861083984375,236.3178334236145,0.0642297483422022,0.2885248068536757,1.0420640751408083,2.2086041976963813,0.552051355809273,3.3621447752058686,4.111746332958999,0.6432187503481072,0.94189453125,0.08746337890625,0.5211181640625,0.68487548828125,0.92828369140625,max_steps,0.001,1.70233154296875,True,0.23895263671875,0.4973052353509519,0.059822530336071
headlr,sp,iid,32,1.0,0.0625,0,final,40000,0.136441558599472,0.946380615234375,0.0272911321371793,0.124817807148993,0.901123046875,287.53896856307983,0.0839083373032188,0.2919274624339865,1.2071885357458862,2.25169737158604,0.6289522357499759,3.4716239773435515,4.167470600417004,0.676615731462462,0.94683837890625,0.0902099609375,0.5244140625,0.72332763671875,0.93023681640625,max_steps,0.001,1.70233154296875,True,0.25396728515625,0.5742061152916549,0.0795011192970876
headlr,sp,iid,32,1.0,0.0625,1,init,0,0.71955406665802,0.487030029296875,0.2885521352291107,0.6965929606723084,0.657958984375,0.0495603084564209,0.0043950158599156,0.0348796653165945,0.2295452446903434,0.6466573697873307,0.0604061607187317,0.4137186334799259,3.4624864055836078,0.0,0.48712158203125,0.5238037109375,0.50885009765625,0.51910400390625,0.48016357421875,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
headlr,sp,iid,32,1.0,0.0625,1,0.6,1380,0.5999391674995422,0.7137603759765625,0.2206611484289169,0.586386354278314,0.67144775390625,20.056074857711792,0.0054470733407437,0.039358131667518,0.2560332545814573,0.6882274691214975,0.0724365912399007,0.4626686295752555,3.4690835966344125,0.0993937079909487,0.71551513671875,0.3070068359375,0.5103759765625,0.53271484375,0.70526123046875,max_steps,0.001,1.70233154296875,True,0.01348876953125,0.012030430521169005,0.0010520574808281
headlr,sp,iid,32,1.0,0.0625,1,0.5,3005,0.4999732971191406,0.8111114501953125,0.1799828112125396,0.5916025339228076,0.68896484375,43.61481690406799,0.0070811447961064,0.0642377220045201,0.2957091734295216,0.8906521603194186,0.091476363360057,0.7472873391659731,3.5140914543728745,0.1917543702599419,0.8095703125,0.2073974609375,0.50933837890625,0.54693603515625,0.79913330078125,max_steps,0.001,1.70233154296875,True,0.031005859375,0.031070202641325304,0.0026861289361907997
headlr,sp,iid,32,1.0,0.0625,1,0.4,5202,0.3999820351600647,0.8570404052734375,0.1374140381813049,0.5419893874488515,0.71673583984375,75.48279452323914,0.0096389701912303,0.1072977242938086,0.3532150494298308,1.1784716413971923,0.1220899570281288,1.2191539149369732,3.597691173409777,0.288816165428379,0.853515625,0.1617431640625,0.50860595703125,0.56011962890625,0.84619140625,max_steps,0.001,1.70233154296875,True,0.05877685546875,0.061683796309397104,0.005243954331314699
headlr,sp,iid,32,1.0,0.0625,1,0.3,8977,0.2999921441078186,0.8888397216796875,0.0894012749195098,0.4058576024241991,0.75750732421875,130.11702632904053,0.0144013002896201,0.1703549015999968,0.448029666974075,1.5409311563240744,0.1808387781732609,1.8748657341981445,3.733412002308571,0.4013242970210584,0.89013671875,0.12872314453125,0.50921630859375,0.57525634765625,0.8828125,max_steps,0.001,1.70233154296875,True,0.09954833984375,0.12043261745452921,0.010006284429704498
headlr,sp,iid,32,1.0,0.0625,1,0.2,19067,0.199996680021286,0.9226531982421876,0.0472224541008472,0.2305197810594183,0.832275390625,275.695663690567,0.0289427132073629,0.2569678996127555,0.6737144916369688,2.0074544785227624,0.3432733886048804,2.8031749275351947,3.960101055222111,0.5507413520216897,0.9266357421875,0.09716796875,0.51019287109375,0.61346435546875,0.91796875,max_steps,0.001,1.70233154296875,True,0.17431640625,0.2828672278861487,0.0245476973474473
headlr,sp,iid,32,1.0,0.0625,1,0.15,34361,0.1499996781349182,0.9416961669921876,0.0278203207999467,0.1352555640271,0.88677978515625,498.4755699634552,0.0578355227553897,0.3000268574179939,0.9945168338240796,2.265139077810137,0.5518792933989786,3.351672277108505,4.135374124367283,0.6553753759651817,0.94390869140625,0.08636474609375,0.51385498046875,0.6829833984375,0.933349609375,max_steps,0.001,1.70233154296875,True,0.22882080078125,0.49147313268024684,0.0534405068954741
headlr,sp,iid,32,1.0,0.0625,1,final,40000,0.140362337231636,0.9458770751953124,0.0254513751715421,0.1199979674323045,0.8990478515625,581.9349644184113,0.071147508501452,0.304136621538159,1.1145447537101074,2.3043689911429923,0.6133144051864257,3.4372920765924784,4.178473611793133,0.6806019405742545,0.94818115234375,0.08782958984375,0.5159912109375,0.7108154296875,0.936279296875,max_steps,0.001,1.70233154296875,True,0.2410888671875,0.5529082444676939,0.0667524926415364
headlr,sp,iid,32,1.0,0.0625,2,init,0,0.7103756070137024,0.504638671875,0.2952659726142883,0.7205526230125858,0.61492919921875,0.0463829040527343,0.0026724015511806,0.0322720875736059,0.1761751086726325,0.6122195871615516,0.0292364920488391,0.377094833689866,3.4079537361778094,0.0,0.5037841796875,0.4879150390625,0.4981689453125,0.4906005859375,0.5076904296875,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
headlr,sp,iid,32,1.0,0.0625,2,0.6,1233,0.5999354124069214,0.7192535400390625,0.2295235246419906,0.5495611807821694,0.61639404296875,18.37422609329224,0.0025372918537729,0.0384084178131723,0.1720512815718439,0.6694003082806524,0.0291093728908679,0.4484310951951537,3.41564478577836,0.0931104092385391,0.71795654296875,0.27764892578125,0.49462890625,0.49542236328125,0.7169189453125,max_steps,0.001,1.70233154296875,True,0.00146484375,-0.00012711915797119708,-0.00013510969740769974
headlr,sp,iid,32,1.0,0.0625,2,0.5,2862,0.4999497234821319,0.8126678466796875,0.1845246851444244,0.5572018895328195,0.627197265625,42.64095735549927,0.0027820592584346,0.066162436724952,0.182628290402017,0.8906162426671136,0.0334100965244634,0.7517716332193828,3.4624608019400798,0.1903561978903643,0.81573486328125,0.18902587890625,0.4945068359375,0.50146484375,0.8135986328125,max_steps,0.001,1.70233154296875,True,0.01226806640625,0.004173604475624298,0.00010965770725400014
headlr,sp,iid,32,1.0,0.0625,2,0.4,5092,0.3999990820884704,0.8567047119140625,0.1407134383916854,0.5231519880856298,0.64483642578125,75.73949241638184,0.0035457537128467,0.1137506040860426,0.2113746547650554,1.197224192100516,0.043997607253382,1.248011653955984,3.549757031398671,0.293179146050291,0.85650634765625,0.1444091796875,0.495849609375,0.51123046875,0.85345458984375,max_steps,0.001,1.70233154296875,True,0.0299072265625,0.014761115204542898,0.0008733521616661002
headlr,sp,iid,32,1.0,0.0625,2,0.3,8704,0.2999975085258484,0.8904571533203125,0.0962239801883697,0.4192814033881413,0.67138671875,102.65738797187804,0.0052472043417705,0.1805710060214883,0.2669353370016635,1.5659074483324429,0.0666234110875264,1.937219076259717,3.685038936657188,0.4081245075036131,0.8897705078125,0.1099853515625,0.49761962890625,0.51971435546875,0.886962890625,max_steps,0.001,1.70233154296875,True,0.05645751953125,0.037386919038687294,0.0025748027905899
headlr,sp,iid,32,1.0,0.0625,2,0.2,17941,0.1999960839748382,0.92279052734375,0.0450557880103588,0.2294226873793045,0.73626708984375,152.61252284049988,0.0104461004032003,0.2770074170910579,0.3996424628889462,2.057975630505505,0.1369420637959248,2.9283755919212444,3.910160001732492,0.562146273812109,0.9210205078125,0.08001708984375,0.49761962890625,0.53558349609375,0.918701171875,max_steps,0.001,1.70233154296875,True,0.121337890625,0.1077055717470857,0.0077736988520196995
headlr,sp,iid,32,1.0,0.0625,2,0.15,39957,0.1499996781349182,0.9410247802734376,0.0201570764183998,0.1059382429642631,0.84149169921875,296.7856214046478,0.0300556557236091,0.3441715055201576,0.712867802191345,2.412311302427565,0.3534883315828587,3.629938969997625,4.111931733365987,0.6919965606366605,0.9381103515625,0.06854248046875,0.50091552734375,0.59002685546875,0.93182373046875,max_steps,0.001,1.70233154296875,True,0.2265625,0.3242518395340196,0.0273832541724285
headlr,sp,iid,32,1.0,0.0625,2,final,40000,0.1499520689249038,0.941009521484375,0.0201485399156808,0.1058580661088667,0.84173583984375,297.2305853366852,0.0301095190898234,0.3442138375125653,0.7135425071829643,2.4125821100752014,0.3539506472017992,3.6305072787804153,4.112140459242355,0.692141391250678,0.9381103515625,0.06854248046875,0.50091552734375,0.5902099609375,0.9317626953125,max_steps,0.001,1.70233154296875,True,0.226806640625,0.3247141551529601,0.0274371175386428
headlr,sp,iid,32,1.0,0.0625,3,init,0,0.7161020040512085,0.487640380859375,0.2990958392620086,0.6270059565647466,0.6588134765625,0.0319483280181884,0.0050038553708904,0.0277369547482443,0.2427007094695735,0.571410294820385,0.0607063689166567,0.324714599145373,3.430983832665489,0.0,0.4913330078125,0.49310302734375,0.49224853515625,0.4857177734375,0.49884033203125,max_steps,0.001,1.70233154296875,True,0.0,0.0,0.0
