regime,arm,width,head_mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,acc_reversed_val,acc_ctx_random_val,acc_spec_only_val,acc_iid_test,acc_reversed_test,acc_ctx_random_test,acc_spec_only_test,status,lr,tau,reached_star,probe_val_gain,probe_test_gain
ready,ctxfree,8,1.0,0,0.2,13490,0.1999908238649368,0.8997325897216797,0.0575439557433128,0.0856520475843025,0.3037135004997253,148.36519622802734,0.9180875961216984,0.9753205128205128,0.8809762597084045,0.8625877499580383,0.8726178407669067,0.8458709120750427,0.962820529937744,0.954807698726654,0.9583333730697632,0.9352564215660096,max_steps,0.001,1.89166259765625,True,0.0033433634236041954,0.0016025641025639858
ready,ctxfree,8,1.0,0,0.15,28744,0.1499992609024047,0.9081996083259584,0.0211645886301994,0.0423507797851064,0.4010558724403381,325.33102917671204,0.9197592778335004,0.9743589743589745,0.8883316516876221,0.8632563948631287,0.8739551901817322,0.8592444062232971,0.9586538672447203,0.9509615898132324,0.9560897946357728,0.9358974695205688,max_steps,0.001,1.89166259765625,True,0.005015045135406182,0.0006410256410256387
ready,ctxfree,8,1.0,0,final,40000,0.1363636553287506,0.9131015539169312,0.0193688608705997,0.0376918721546712,0.4352507293224334,444.6811513900757,0.9204279505182212,0.9740384615384616,0.8903376460075378,0.8642594218254089,0.8769642114639282,0.8652624487876892,0.9596154093742372,0.9432692527770996,0.9522436261177064,0.9368590116500854,max_steps,0.001,1.89166259765625,True,0.005683717820126999,0.0003205128205128194
ready,ctxfree,8,1.0,1,init,0,0.7153228521347046,0.4558823406696319,0.2493659257888794,0.4108873158454952,0.0,0.0115070343017578,0.923436977599465,0.9759615384615384,0.3650952875614166,0.2243396788835525,0.2952189743518829,0.3343363404273987,0.3115384578704834,0.1833333373069763,0.2413461655378341,0.2554487287998199,max_steps,0.001,1.89166259765625,True,0.0,0.0
ready,ctxfree,8,1.0,1,0.6,611,0.5998823046684265,0.6510695219039917,0.2343477755784988,0.3489678130876854,0.038689587265253,5.5514075756073,0.9237713139418254,0.9746794871794872,0.6736876964569092,0.4657305181026459,0.5733867883682251,0.5951187014579773,0.6778846383094788,0.4275641143321991,0.5544871687889099,0.5887820720672607,max_steps,0.001,1.89166259765625,True,0.00033433634236046395,-0.0012820512820512775
ready,ctxfree,8,1.0,1,0.5,1414,0.4999886155128479,0.7223707437515259,0.1434884071350097,0.2196382341462831,0.079422652721405,12.830594062805176,0.9251086593112672,0.9737179487179488,0.7689735889434814,0.5610163807868958,0.6593112349510193,0.7051153182983398,0.7993590235710144,0.5490384697914124,0.6724359393119812,0.701602578163147,max_steps,0.001,1.89166259765625,True,0.0016716817118022087,-0.0022435897435896246
ready,ctxfree,8,1.0,1,0.4,3299,0.3999985158443451,0.8453654050827026,0.103193812072277,0.1453850470353223,0.1259860396385193,28.405683994293213,0.924105650284186,0.975,0.8421932458877563,0.8405215740203857,0.8408558964729309,0.8040788769721985,0.9131410717964172,0.9131410717964172,0.9147436022758484,0.8349359035491943,max_steps,0.001,1.89166259765625,True,0.0006686726847210389,-0.0009615384615384581
ready,ctxfree,8,1.0,1,0.3,6759,0.2999880015850067,0.8863636255264282,0.0965104177594184,0.1214311756030827,0.199301466345787,59.18784260749817,0.925777331995988,0.9756410256410256,0.8786358833312988,0.8762955069541931,0.8772985339164734,0.8398528695106506,0.962820529937744,0.954807698726654,0.9605769515037536,0.9144231081008912,max_steps,0.001,1.89166259765625,True,0.0023403543965230256,-0.0003205128205128194
ready,ctxfree,8,1.0,1,0.2,12605,0.199998989701271,0.9028519988059998,0.0546980649232864,0.081797767335333,0.3030295670032501,109.17274379730225,0.9247743229689068,0.9756410256410256,0.8936810493469238,0.8752925395965576,0.8859912753105164,0.8575726747512817,0.9695513248443604,0.9625000357627868,0.9666666984558104,0.9448718428611756,max_steps,0.001,1.89166259765625,True,0.0013373453694418558,-0.0003205128205128194
ready,ctxfree,8,1.0,1,0.15,25672,0.1499991565942764,0.9131015539169312,0.0226177554577589,0.0407039762625944,0.4019858241081238,240.4734239578247,0.9247743229689068,0.9762820512820513,0.8856569528579712,0.8686057925224304,0.8769642114639282,0.8632563948631287,0.9669871926307678,0.9637820720672609,0.9653846621513368,0.9532051682472228,max_steps,0.001,1.89166259765625,True,0.0013373453694418558,0.0003205128205128194
ready,ctxfree,8,1.0,1,final,40000,0.1299222707748413,0.9135472178459167,0.0201619211584329,0.0405640326341474,0.4600032567977905,377.6827139854431,0.9244399866265464,0.9756410256410256,0.8806418776512146,0.8679371476173401,0.8726178407669067,0.8622534275054932,0.9682692885398864,0.9653846621513368,0.9669871926307678,0.955128252506256,max_steps,0.001,1.89166259765625,True,0.0010030090270813918,-0.0003205128205128194
