arm,width,seed,step,epoch,total_steps,N_sites,C_classes,NC,P_theta,P_phi,loss_probe,r_sq,a_eff,kappa_eff,lam_max_Ktheta,lam_max_Kphi,lam_min_Kphi,share_inst,share_A1_bound,share_proxy_lammax,share_proxy_lammin,frac_range_Jtheta,frac_range_Jtheta_rtol1e-6,rank_Jtheta,rank_Jtheta_rtol1e-6,a_eff_H,kappa_eff_H,lam_max_Ktheta_H,lam_max_Kphi_H,lam_min_Kphi_H,share_inst_H,share_proxy_lammax_H,share_proxy_lammin_H,chk_grad_theta_relerr,chk_grad_phi_relerr,chk_ggn_phi_relerr,lam_max_Gphiphi_ggnpy,frac_r_topk1_Kphi,frac_r_topk5_Kphi,frac_r_topk20_Kphi,frac_r_topk100_Kphi,frac_r_topk1_Jtheta_sv,frac_r_topk5_Jtheta_sv,frac_r_topk20_Jtheta_sv,share_cum_discrete,test_loss,test_acc,share_cum_discrete_fullrun
joint,512,42,6,0,2400,256,2,512,1024,9730,0.5980953789631939,0.4083012296816343,0.500017005448063,1.1846465253364677,2.052301360343174,70.35230681533673,3.0370327454970924e-05,0.29680526485618774,0.29680526485618774,0.028344899752285716,0.9999852020377596,1.0000000000002331,1.0000000000002331,512,512,0.23215354877944616,0.5786485777051892,0.8899647529488475,33.312579761063795,-8.6686005134899025e-16,0.2863257769019251,0.026020425251818108,1.0000000000000009,1.3595174169510015e-16,0.0,2.132956201100319e-16,33.3125797610638,0.0018036436403499397,0.21548105307690804,0.25317955337283327,0.3594616747183543,0.2248660298438311,0.2594420122558206,0.30025674600029684,0.25371201291159806,0.6416141986846924,0.64947509765625,0.1302518249011428
joint,512,42,13,0,2400,256,2,512,1024,9730,0.48452755459483304,0.31641029180037095,0.18160542576207983,0.2713897604939834,3.826720256104175,70.90298231449209,3.6421730009132255e-05,0.4008992397094133,0.4008992397094133,0.05120748677527677,0.9999904823501792,1.0000000000002216,1.0000000000002216,512,512,0.06097119294790421,0.10151268756444855,0.9255406603324122,27.019916923748646,-7.10028360508731e-16,0.3752445642955266,0.03311953857072071,1.0000000000000007,2.415131720019185e-16,1.1312907179735618e-15,3.944549891281766e-16,27.019916923748635,0.0003652863279915582,0.03200712967525266,0.07464403690810371,0.19365962206441573,0.044325093849704685,0.04854037446239538,0.11802583534271953,0.26668690117841126,0.6145956516265869,0.704681396484375,0.1302518249011428
joint,512,42,32,2,2400,256,2,512,1024,9730,0.4550197411094975,0.29734380934121973,0.026924857092205247,0.07052688002681914,8.020707460978862,72.76728932910244,4.865074518912893e-05,0.2762891446390545,0.2762891446390545,0.09928093008445035,0.9999939343941505,1.000000000000214,1.000000000000214,512,512,0.007187025145850022,0.05383307823186994,0.6502571399667089,18.442449218082213,-1.176111716719729e-15,0.11778126794315123,0.034057881987619824,1.0000000000000018,4.333591229345657e-16,1.1580964187166212e-15,5.779135357982471e-16,18.442449218082203,0.00012218017396705956,0.008537088395777518,0.051295266849849475,0.15441759678415806,0.0005269476274705779,0.01315368082044047,0.0820022857755695,0.2669574944353918,0.5870822668075562,0.709564208984375,0.1302518249011428
joint,512,42,75,4,2400,256,2,512,1024,9730,0.4474859151351355,0.2931586304809935,0.022313621955287615,0.0916696477784021,6.128206576734942,72.23876982795211,4.554174984710115e-05,0.19576225535046604,0.19576225535046604,0.07819883907589958,0.9999925685580543,1.0000000000002165,1.0000000000002165,512,512,0.007903302563941006,0.07270021886434333,0.6990899582595472,20.868324790778185,-1.1671270454310324e-15,0.09805157918531934,0.03241417510602369,1.0000000000000018,2.651902182919533e-16,2.452932546194846e-15,1.7024431593907638e-16,20.868324790778182,0.0005151644403074648,0.006922694111475359,0.04719234914994146,0.15217287968737864,0.0008831902630171451,0.012436683186658118,0.08017478396495836,0.2632350268535493,0.6075243353843689,0.708770751953125,0.1302518249011428
joint,512,42,179,11,2400,256,2,512,1024,9730,0.43944911618580695,0.28557861539909224,0.019289216391273074,0.03332963186990192,5.894241604615848,72.66116780823641,5.00931676116488e-05,0.3665837818329006,0.3665837818329006,0.07503291814874694,0.9999915014101474,1.0000000000002156,1.0000000000002156,512,512,0.006631962103209529,0.023721664919057053,0.6154150826651283,20.921579273953895,-1.9390895841646813e-15,0.2184899385613622,0.028574789614317336,1.000000000000003,3.149125633589053e-16,1.27576914796713e-15,1.6981097039951542e-16,20.9215792739539,2.808867568643104e-06,0.004563125856795002,0.04243684364033294,0.15488948422220172,0.0008727187079488888,0.006821026346137052,0.07234662623379752,0.24940295160872605,0.6059824228286743,0.723358154296875,0.1302518249011428
joint,512,42,426,26,2400,256,2,512,1024,9730,0.43516965773656335,0.2819056228191529,0.020964769082737103,0.04081693042394893,7.199106571337863,72.74530410537848,5.361939802701574e-05,0.33933623144290953,0.33933623144290953,0.090051405850623,0.9999925519926482,1.000000000000215,1.000000000000215,512,512,0.006847195569369263,0.03176023210857328,0.6456622701129333,21.04521278727619,-5.763908055781344e-16,0.1773543585055072,0.029766538620717597,1.0000000000000009,1.467595727176102e-16,1.20608013223869e-15,5.064401649977783e-16,21.045212787276178,2.6159531161857467e-05,0.005161071612037081,0.04024618692261199,0.17178194277713746,0.0009553815543913189,0.001830847813444608,0.06177670684125612,0.2299483188643042,0.6100960373878479,0.721954345703125,0.1302518249011428
joint,512,42,1011,63,2400,256,2,512,1024,9730,0.4322098183431279,0.27945610391375525,0.029182551815741573,0.07077242074622214,11.415919080504018,72.19661497444163,7.470828105759326e-05,0.29195697890518485,0.29195697890518485,0.13653358565836662,0.9999934558232564,1.0000000000002147,1.0000000000002147,512,512,0.008525801860974696,0.05854512723792217,0.723294849225715,20.920220214101782,-1.6308406126807789e-15,0.12711620333159993,0.03341854810133206,1.0000000000000022,6.381380564112112e-16,1.0525284680366623e-15,3.3964400397713874e-16,20.920220214101775,0.0003310724959024302,0.005655323664984058,0.03094478967465989,0.16618534985464267,0.0008031138769058951,0.003910515648782113,0.037213707294809356,0.18217844763585053,0.6127321720123291,0.695098876953125,0.1302518249011428
joint,512,42,2400,150,2400,256,2,512,1024,9730,0.41765126592959967,0.2686892689666689,0.06529605754151911,0.09391400183368506,24.622248203602098,72.42832342074759,0.00011774855837072924,0.4101252006171195,0.4101252006171195,0.25370533930399286,0.9999952178211226,1.0000000000002176,1.0000000000002176,512,512,0.018522244835312313,0.020379126725751037,0.7592282921403223,20.623671846149627,-5.373844296643883e-16,0.47613346501775666,0.03550632922709987,1.0000000000000007,3.9550589887145785e-16,4.124780452299614e-16,1.0335832645040202e-15,20.623671846149648,0.0004006367047978145,0.002426712107318336,0.015395986147652476,0.17406966025964685,0.0005242566316868513,0.0007904046216819303,0.02409913148738097,0.1302518249011428,0.5804601311683655,0.67315673828125,0.1302518249011428
joint,512,43,0,0,2400,256,2,512,1024,9730,0.784236359287558,0.5862261080370708,0.4639778306538211,7.095072023750693,1.7167277695636758,67.27048033840671,4.382205814405284e-05,0.06138044325550652,0.06138044325550652,0.024884725975239674,0.999974474147663,1.0000000000002498,1.0000000000002498,512,512,0.21407538649155816,3.1238712782856286,0.5756337435220202,31.52126853938019,-9.318073962385756e-16,0.06413385472887657,0.01793424606675069,1.0000000000000016,2.040881777343997e-16,2.13539515089496e-16,1.0143761527001431e-15,31.52126853938016,0.036711639164063316,0.4194647404928828,0.4455789858954117,0.546887210930962,0.050189855484402635,0.3663532306138882,0.4143259898859363,,0.7596429586410522,0.462982177734375,0.06178155920158036
joint,512,43,1,0,2400,256,2,512,1024,9730,0.7256084753685607,0.5314768755226026,0.39429372732937845,5.1336873006954855,1.6928873068163866,67.27262625528006,4.4102678774495126e-05,0.07132689590113496,0.07132689590113496,0.02454686725840319,0.999973948927566,1.000000000000238,1.000000000000238,512,512,0.19087848087594808,2.450125942285675,0.5827128597059612,32.56085673576218,-9.886954391602054e-16,0.07227495690728224,0.017581475586915595,1.0000000000000018,2.648963613782003e-16,3.2552656230433234e-16,8.728796561175233e-16,32.56085673576215,0.021947029803796272,0.35770589170413153,0.3863177203086647,0.4990929923927689,0.032295639720503984,0.32465202578265306,0.37384568674348284,0.07086135473792843,0.738083004951477,0.44140625,0.06178155920158036
joint,512,43,2,0,2400,256,2,512,1024,9730,0.6767807931637826,0.48389622243147834,0.3267373545255825,3.4830505093792783,1.6526522402119788,67.30801140388114,4.199009865030808e-05,0.08576261098976032,0.08576261098976032,0.023965144081868738,0.9999745929417068,1.0000000000002514,1.0000000000002514,512,512,0.1599169159035241,1.7145890442597866,0.592839753832427,32.97007244758694,-8.810710198124682e-16,0.08531150036439032,0.01766353736751592,1.0000000000000016,0.0,0.0,2.1551142688256502e-16,32.97007244758693,0.010674531243101693,0.29383788172117686,0.3246315150555945,0.4505838834873312,0.018140492958512805,0.2748073974851993,0.3149261078577491,0.07566456946169076,0.7221357822418213,0.43402099609375,0.06178155920158036
joint,512,43,6,0,2400,256,2,512,1024,9730,0.5586740979077082,0.3728156707176355,0.14120704457734168,0.9638990259215312,1.7581862527829675,67.65558148821529,4.555950735842452e-05,0.12777691512779152,0.12777691512779152,0.0253290710186377,0.9999740878836112,1.0000000000002198,1.0000000000002198,512,512,0.06190735698125314,0.4132432033319822,0.5462372859146775,29.967266045554645,-7.656238598118945e-16,0.130289979960124,0.017901493643023597,1.0000000000000013,0.0,0.0,1.1855314640314048e-16,29.96726604555465,0.00036421933712238127,0.10231847403822808,0.13539418283898016,0.27459220912509236,0.057355439680868966,0.1071172477259791,0.16077988458711484,0.08955708910242427,0.6902049779891968,0.529510498046875,0.06178155920158036
joint,512,43,13,0,2400,256,2,512,1024,9730,0.492679531204416,0.3177674843152527,0.019855736878424676,0.10496065679810396,3.569224033621343,68.87955166705557,5.056481167263971e-05,0.1590795591313298,0.1590795591313298,0.0492654844626725,0.9999858333086239,1.0000000000002138,1.0000000000002138,512,512,0.010780491048790893,0.1034227707847656,0.4831134566246645,22.689956073167973,-1.4223625386462445e-15,0.09439740052698957,0.0208480562319785,1.0000000000000029,5.498760276559241e-16,2.0804354801039385e-16,7.828824496936251e-16,22.68995607316799,0.0006501594887567372,0.008414235168699087,0.04053528105712699,0.14681962798151169,0.0015703938440610901,0.007964627390698175,0.10139771288659125,0.09425612178048738,0.6522865295410156,0.62554931640625,0.06178155920158036
joint,512,43,32,2,2400,256,2,512,1024,9730,0.4915016907450502,0.3104824501050797,0.02298906102459541,0.052386538580743255,4.828830834637564,69.67961762685829,5.268955829280624e-05,0.3049934082775396,0.3049934082775396,0.06480917176973544,0.9999890886665564,1.0000000000002132,1.0000000000002132,512,512,0.005796536070891453,0.03062298532145749,0.4108608454981678,19.391724587852835,-5.414293853164382e-16,0.15916013855440717,0.0207478385527481,1.0000000000000013,4.860735188623527e-16,4.906042736874093e-15,3.6641544311390993e-16,19.391724587852842,1.141063029952963e-06,0.005456232375409204,0.03339632397242845,0.1328107840253035,0.0011464026289198048,0.006664095044334873,0.08863541285903884,0.09518707147886885,0.6290819644927979,0.658538818359375,0.06178155920158036
joint,512,43,75,4,2400,256,2,512,1024,9730,0.48459669236036884,0.31093825115139784,0.013861292638676326,0.034742315415308846,3.718452040847555,69.47455172845044,5.2158956052076114e-05,0.2851906101966805,0.2851906101966805,0.05080338077896075,0.999985973135097,1.0000000000002172,1.0000000000002172,512,512,0.00614785153762693,0.03706424352154793,0.4126965549260713,21.082076672418953,-1.079624353427436e-15,0.14227154525157903,0.01919985619578674,1.0000000000000027,0.0,8.67143764045463e-15,6.740728124660332e-16,21.082076672418967,9.388936522353495e-05,0.0027107848014685395,0.033566469799417346,0.1360635090355463,9.297373779975043e-05,0.008829300068774892,0.0967089481674368,0.0949518971079927,0.6325941681861877,0.67315673828125,0.06178155920158036
joint,512,43,179,11,2400,256,2,512,1024,9730,0.47729908663348347,0.3063688077216047,0.012179673496719142,0.054959320725164476,3.3959419151473806,70.30435871414936,6.0841203579735795e-05,0.18140982953166193,0.18140982953166193,0.04607772134103689,0.9999820844657838,1.0000000000002132,1.0000000000002132,512,512,0.005164234802779689,0.049831550523750386,0.3838657694042863,21.163634591041806,-4.810613887743833e-16,0.09390237401134906,0.01781486311558132,1.0000000000000013,2.324449243937656e-16,1.6484065655720361e-15,3.3573757508592623e-16,21.1636345910418,0.0002611151435049676,0.003052489790108473,0.03167102980083588,0.1315258555173449,3.750393787122359e-05,0.005516104833516764,0.09727148831746067,0.0931064858875361,0.6502971649169922,0.6497802734375,0.06178155920158036
joint,512,43,426,26,2400,256,2,512,1024,9730,0.47470751045242054,0.3061180853957731,0.01319986701924474,0.3065426834871358,3.5503265281576337,70.27926591500604,6.134638241833858e-05,0.04128279767062574,0.04128279767062574,0.048088123077352565,0.9999827212167836,1.0000000000002172,1.0000000000002172,512,512,0.0052217019309247605,0.19289089695026898,0.40325182740002685,21.164592856133872,-6.225476733919499e-16,0.026357243105251303,0.018696899635404548,1.0000000000000016,0.0,4.436715227549666e-16,5.035835609430389e-16,21.164592856133883,0.002922605286373437,0.014866102780849228,0.036875753260366795,0.1388262657396729,8.214044130116097e-05,0.005827621541000186,0.08947128775749796,0.08495188732560947,0.6651022434234619,0.613128662109375,0.06178155920158036
joint,512,43,1011,63,2400,256,2,512,1024,9730,0.46978747079867805,0.3023880748488903,0.025981668464523145,0.043945758749716554,4.430941268565631,69.9048219578297,8.200848463034404e-05,0.37155190029974905,0.37155190029974905,0.059607126855896475,0.9999814922018001,1.000000000000213,1.000000000000213,512,512,0.006663468874372677,0.038232173250734476,0.4275583200913197,20.877729707540304,-5.328810293489121e-16,0.14842128453813208,0.020068178357260574,1.0000000000000013,2.2079974069692593e-16,9.137905627614274e-16,3.40335249911525e-16,20.87772970754031,0.00012696995187696903,0.007181062592384737,0.0370166591487561,0.17037711450226545,8.490484526569303e-06,0.009716876732474995,0.044258123620912734,0.07188564150011405,0.6852505207061768,0.5531005859375,0.06178155920158036
joint,512,43,2400,150,2400,256,2,512,1024,9730,0.45829201495372507,0.2966107741187257,0.07658097476349024,0.08527194638770152,8.980019284047277,70.88903479613968,0.00013163279320594555,0.4731516380353346,0.4731516380353346,0.11243427617198914,0.9999853418061205,1.0000000000002238,1.0000000000002238,512,512,0.015647985331372034,0.03875010530212846,0.44478124747479547,20.362149666719247,-7.006580600832448e-16,0.287656885547659,0.02137659077684423,1.0000000000000016,1.527398779295245e-16,9.602077192822893e-16,5.234290686813687e-16,20.362149666719258,9.680872588897157e-06,0.0075734938293972,0.03736373767113296,0.22261929287112217,0.0006157638534192228,0.011290375145957631,0.042577575781418804,0.06178155920158036,0.8080356121063232,0.487518310546875,0.06178155920158036
joint,512,44,0,0,2400,256,2,512,1024,9730,0.7832336983388128,0.581146589070593,0.21817805827011777,14.481765890845628,1.7489257729656822,61.92751391492392,4.896831144602245e-05,0.014842101372994824,0.014842101372994824,0.027465822234064134,0.9999720017046042,1.000000000000251,1.000000000000251,512,512,0.08425024773523249,5.7387060843153135,0.3943603241089803,22.70636740334025,-5.277315809990229e-16,0.014468638081914635,0.01707133769817932,1.0000000000000013,0.0,0.0,1.564633221903154e-16,22.706367403340252,0.0232707866320182,0.39512400074929016,0.4083792324167702,0.4749494805630118,0.005832912591967787,0.2850692773748811,0.29145088628381877,,0.8210378289222717,0.49951171875,0.04147986633241004
joint,512,44,1,0,2400,256,2,512,1024,9730,0.7192538490980138,0.5273281035207308,0.20620476815225727,11.000886739013263,1.782518422122438,61.84779245753331,4.821672032183469e-05,0.01839949000330865,0.01839949000330865,0.0280136682892171,0.9999729509577532,1.0000000000002374,1.0000000000002374,512,512,0.08751070059109028,4.914715416001681,0.43331104737583787,25.01873996409193,-8.119674029447515e-16,0.01749435122510966,0.017024602346608676,1.000000000000002,2.5525286051086498e-16,1.5310578696586623e-16,5.680084103195483e-16,25.018739964091917,0.017566201918750003,0.33120117573501395,0.34608020416100294,0.4209255195904839,0.005410049573673681,0.25126864787072783,0.25696593531758355,0.017452803699054584,0.7652140855789185,0.49951171875,0.04147986633241004
joint,512,44,2,0,2400,256,2,512,1024,9730,0.6671193840929901,0.4790814094292266,0.19469843930211175,7.527586156273441,1.7919368970929603,61.82482579408274,4.583676524896789e-05,0.02521254389065942,0.02521254389065942,0.028167684448072685,0.9999744212015089,1.0000000000002363,1.0000000000002363,512,512,0.0863808839622449,3.662580640267502,0.4680384955534904,26.826547912143457,-6.277489340267607e-16,0.023041283140400468,0.017147667620327295,1.0000000000000013,1.4878133594289216e-16,1.2314170648171658e-16,1.324327561800193e-16,26.82654791214346,0.01235873952615872,0.2626551350012969,0.279197568757669,0.36458289752350326,0.006626258573986702,0.2171272181107977,0.2228678534082661,0.018239740798899156,0.7199336290359497,0.499786376953125,0.04147986633241004
joint,512,44,6,0,2400,256,2,512,1024,9730,0.5629130529761217,0.3787174178472481,0.1496338690927009,0.5465028096869508,1.9159545523395756,62.06620760802474,5.1402956031866005e-05,0.21494898006956556,0.21494898006956556,0.029945136076168295,0.9999731718182348,1.0000000000002243,1.0000000000002243,512,512,0.060212589669726105,0.21505664413335557,0.5919656101314983,27.60680470963659,-6.077566729195039e-16,0.21874071736182535,0.0209926036993363,1.0000000000000009,1.2244612957706756e-16,1.3410425563621992e-16,3.8606934589141736e-16,27.606804709636602,3.167799411094133e-05,0.07444434277867126,0.09316764817209808,0.19566731146057936,0.020930267746656638,0.09354036389338471,0.10272534251256105,0.027054929259253447,0.6402236223220825,0.672515869140625,0.04147986633241004
joint,512,44,13,0,2400,256,2,512,1024,9730,0.527534375447588,0.35598952791537736,0.029694034881365516,1.8490494576721277,3.3174246891260766,63.14282138366348,6.202843900530136e-05,0.01580526293187948,0.01580526293187948,0.04991592546155665,0.9999813025810543,1.0000000000002172,1.0000000000002172,512,512,0.010097555210169435,0.6707321416064635,0.6628654401994035,21.147530306894314,-6.45081892841674e-16,0.01483124966108668,0.030392178476987598,1.000000000000001,1.6410575777625748e-16,1.6866480927647074e-16,5.039898693478568e-16,21.147530306894303,0.008389436887239103,0.031941897973532446,0.0540923887198117,0.16812763268894174,0.005986737205056982,0.009549367674434218,0.037344344955095476,0.033625198960143224,0.631209135055542,0.62835693359375,0.04147986633241004
joint,512,44,32,2,2400,256,2,512,1024,9730,0.524672016664036,0.35234556616380525,0.049585368942872736,0.2364317673537044,5.3802791210743335,64.64335640168956,6.799730641198756e-05,0.17336502835080705,0.17336502835080705,0.0768351868752268,0.9999873619108738,1.0000000000002147,1.0000000000002147,512,512,0.011408939162326453,0.05914036423342267,0.46832703887544397,16.68412471473687,-1.7099565914921851e-15,0.1617158301100091,0.027303795725693504,1.0000000000000038,0.0,8.329436232303431e-16,8.517590798545009e-16,16.684124714736857,0.0002661045632505293,0.013685182025021756,0.04595199647645724,0.18258102708626084,0.006785124055531519,0.010830032621426417,0.04230086064422416,0.03384538861673849,0.5940611362457275,0.6978759765625,0.04147986633241004
joint,512,44,75,4,2400,256,2,512,1024,9730,0.5079795845902483,0.3425220957117284,0.017887768766924883,0.08911361978728964,4.143117318845435,64.20586958056556,6.487628556056572e-05,0.16717323960578012,0.16717323960578012,0.060617099196259454,0.9999843414355186,1.0000000000002103,1.0000000000002103,512,512,0.006168560464132152,0.024717858014213213,0.487795225301128,18.28419975085882,-4.61375192897837e-16,0.19971757063568127,0.0259852629366574,1.0000000000000009,1.4156487030842288e-16,1.1366521398821958e-16,3.8861024569955556e-16,18.28419975085883,8.56812701871719e-05,0.0043984950897892235,0.026879693454603837,0.15951373971228028,0.0019756420289043716,0.005482106021267221,0.03233347420377341,0.03431416680427428,0.6169664859771729,0.69635009765625,0.04147986633241004
joint,512,44,179,11,2400,256,2,512,1024,9730,0.5003672449602576,0.3372661849893177,0.01806153073331354,0.0645752485319548,4.5732597782101525,64.93533488064077,6.777317898885954e-05,0.21856527921223903,0.21856527921223903,0.065794162587458,0.9999851807730308,1.00000000000022,1.00000000000022,512,512,0.006501439297521273,0.02180616223582463,0.4926133962294229,18.497190750207206,-2.1190077331822496e-15,0.22967114645381315,0.025940941382581878,1.0000000000000042,1.4238784122006894e-16,3.186041003278621e-16,7.682709719065206e-16,18.49719075020722,6.596561632436019e-07,0.003384135196272539,0.02411771117971593,0.15890264853145547,0.0019336250779921917,0.005868898363777643,0.024979986882285993,0.03448136812554684,0.6262797713279724,0.701812744140625,0.04147986633241004
joint,512,44,426,26,2400,256,2,512,1024,9730,0.49826738405351256,0.33602365836193104,0.019307983157175412,0.06363407397978926,4.803628520822991,65.1766185233479,7.402720419513274e-05,0.2327888145490721,0.2327888145490721,0.06864263451072106,0.9999845895528595,1.0000000000002167,1.0000000000002167,512,512,0.006971892380147423,0.023286266490988868,0.4982639704315132,18.560532702332942,-1.4564787884493568e-15,0.2304136352062721,0.02614351677005643,1.0000000000000029,8.021299705174324e-16,2.271583486518999e-15,7.656490760858281e-16,18.560532702332928,2.6375520816941466e-06,0.0032660858705765823,0.025315348509053284,0.15546629164066136,0.0019214056400459261,0.0035859506842787652,0.027775779289080493,0.03455207198313873,0.6218734979629517,0.707672119140625,0.04147986633241004
joint,512,44,1011,63,2400,256,2,512,1024,9730,0.49866592611095184,0.33574490172417787,0.026618662665053815,0.08302944408907838,6.155606635460914,65.41037850711994,0.00010185992622776989,0.24276445305838046,0.24276445305838046,0.08601302173367842,0.9999834527696846,1.0000000000002158,1.0000000000002158,512,512,0.008902647771600884,0.025783326209138716,0.5122204766924147,18.504148279220153,-6.365617578606348e-16,0.2566642002483292,0.026935766931483966,1.0000000000000013,1.9410404981595318e-16,7.467409106237226e-16,1.919955258243439e-16,18.50414827922015,0.0002251586060394741,0.0030997065445244948,0.025787616900657038,0.16328584735069854,0.0012129335028640796,0.0047918381479170775,0.03855157896207335,0.03481865277619935,0.6148040294647217,0.698883056640625,0.04147986633241004
joint,512,44,2400,150,2400,256,2,512,1024,9730,0.4904156501616216,0.327393578934135,0.07339275460233875,0.1131094764380882,9.264640609476036,68.29426807987977,0.00017745037602741602,0.3935221267483382,0.3935221267483382,0.11945295216289598,0.9999808468579868,1.0000000000002205,1.0000000000002205,512,512,0.02165303355636611,0.03780111372931979,0.5315344917561619,18.510221843145853,-5.969099657893963e-16,0.3641971930455937,0.02791415258170811,1.000000000000001,1.443899300200312e-16,9.368953897341674e-16,5.757975850704403e-16,18.510221843145864,1.1163131497694721e-05,0.004062458599149201,0.014438772104299356,0.18528832063380127,0.0005235028631207823,0.0040029452768616716,0.029793218771773176,0.04147986633241004,0.6735250353813171,0.611602783203125,0.04147986633241004
joint,2048,42,0,0,2400,256,2,512,1024,38914,0.6784089814924485,0.48529801145461354,0.5254133756980274,6.972700604749751,1.8052115931097117,253.78584740154608,0.00029221365033593304,0.07007273790023798,0.07007273790023798,0.007062890228673677,0.9998381539550115,1.0000000000002556,1.0000000000002556,512,512,0.2602249982546897,3.452704556495689,0.7002049110397759,125.70010564664433,-4.655401233489245e-15,0.07008616630545922,0.005539582204746483,1.0000000000000067,0.0,2.6247665771270134e-16,3.3916092533327244e-16,125.70010564664437,8.37918260062584e-06,0.3493791942575356,0.385009525115281,0.4677348336305761,0.16076589302269872,0.3752081915591412,0.38897969470201893,,0.6792100071907043,0.58013916015625,0.017301600967144032
joint,2048,42,1,0,2400,256,2,512,1024,38914,0.5904443362334558,0.40071515784852624,0.39909106843795533,4.924704856733215,2.12970445188005,253.84946598612393,0.00028930677705246255,0.07496363009540487,0.07496363009540487,0.00831983496249296,0.999864174824045,1.0000000000002354,1.0000000000002354,512,512,0.18337006726815427,2.2964480473139526,0.7197939718961575,120.7227221243302,-3.011185307832111e-15,0.07394496644325682,0.005927034411291516,1.0000000000000042,3.471142594588037e-16,3.375557432353995e-16,4.708593201060025e-16,120.72272212433026,0.0022699687309855098,0.21430926537593173,0.25412660345480936,0.3572932417997387,0.1378866959373467,0.24776165543140063,0.27561275209031144,0.06372138350343784,0.6739963293075562,0.5931396484375,0.017301600967144032
joint,2048,42,2,0,2400,256,2,512,1024,38914,0.5291119704080358,0.34852052526224825,0.3364872656457546,2.9216170224381393,2.9740407441354213,254.13384503436353,0.000296313354769629,0.10327700892706669,0.10327700892706669,0.011567287153135349,0.9999003766725013,1.0000000000002298,1.0000000000002298,512,512,0.13378039099932465,1.21796686134044,0.8811587943667349,110.80661953070518,-4.145871721816219e-15,0.09896849486304608,0.00788948269525145,1.0000000000000047,0.0,2.1806631231436432e-16,1.2824914951280586e-16,110.80661953070519,0.0024624100340734658,0.10668568545373355,0.14808887982979654,0.2649218030747324,0.10136194467660312,0.14648492104687896,0.192437693513085,0.06881934399519213,0.6692255735397339,0.59625244140625,0.017301600967144032
joint,2048,42,6,0,2400,256,2,512,1024,38914,0.4545676718456302,0.30210983705663325,0.03573200283356449,0.9001280605230243,9.375313142198117,256.0336619540376,0.00032241866971216164,0.03818092494021683,0.03818092494021683,0.03532402451273053,0.9999656110065691,1.0000000000002192,1.0000000000002192,512,512,0.01238268648879663,0.4801905529152399,1.0653921875647756,72.58385056621421,-2.8025874020901482e-15,0.025138772264157956,0.014465758882634398,1.0000000000000027,0.0,2.0413198885785488e-16,9.78926758800032e-16,72.58385056621428,0.003111912468708337,0.003346263636214629,0.042519988762876736,0.1722940778526386,0.0009279968442276532,0.03125246028117124,0.08712518227569231,0.07849378144977218,0.6557630896568298,0.607025146484375,0.017301600967144032
joint,2048,42,13,0,2400,256,2,512,1024,38914,0.4623589683647873,0.3044105309878865,0.0734791943631626,0.5970694348966323,15.084634275690018,256.6244244721393,0.0003168856038630208,0.1095807092235425,0.1095807092235425,0.05551759792333581,0.9999789932628568,1.0000000000002247,1.0000000000002247,512,512,0.015832207536610698,0.29348861856495734,1.0055916294246723,59.97296137332437,-1.4560674486882997e-15,0.05118377490499803,0.016490906718946548,1.0000000000000016,1.0857609872885197e-15,2.443350150420888e-15,5.923859014873869e-16,59.9729613733244,0.0010890639682004128,0.009261654788533835,0.04024506927502422,0.18427074097490814,0.002023046731255547,0.030924516501340395,0.09441022625247002,0.08660416511914577,0.650946855545044,0.613311767578125,0.017301600967144032
joint,2048,42,32,2,2400,256,2,512,1024,38914,0.44935619174159,0.29681733676152605,0.04410634244994726,0.32428340605955214,10.8071391331371,254.62350085887167,0.00030522258640449854,0.11972738825768361,0.11972738825768361,0.04071549212804697,0.999971758116317,1.0000000000002236,1.0000000000002236,512,512,0.014804013508537698,0.22592974860187173,1.2637133883065736,74.42836535931039,-2.2021665649717346e-15,0.061495377211560495,0.016695450953596112,1.0000000000000018,0.0,2.018525724834357e-15,0.0,74.42836535931039,0.0009032712837198522,0.005340392981931307,0.03725433545018183,0.17128527051544346,0.0013444086631204952,0.026163903130169818,0.08833826165595314,0.09547776916012608,0.6296775341033936,0.6573486328125,0.017301600967144032
joint,2048,42,75,4,2400,256,2,512,1024,38914,0.4399801584122587,0.28643048234994983,0.030283896354707036,0.47278305069741516,7.9077359437183645,256.73776878020925,0.00031888207026627087,0.06019854123226537,0.06019854123226537,0.029880484658024103,0.9999596762949561,1.0000000000002165,1.0000000000002165,512,512,0.010192700049296725,0.07360553470684678,0.8779332914925971,76.0730910512975,-2.038865578684341e-15,0.12163382771675231,0.011408987716416992,1.0000000000000022,1.9998585095490913e-16,1.0247999836360402e-15,0.0,76.0730910512975,0.0013426803539403176,0.0023003540675019907,0.04096021090257988,0.1595948862131005,0.0013771425109798054,0.018650168638299856,0.07823264874490314,0.07095403019080823,0.6122777462005615,0.700347900390625,0.017301600967144032
